"Symbiota_ID","Collection","Collector","Genus","Species","State_Province","County","Latitude","Longitude","Elevation","Year","Month","Day","doy","Annual_Precip","Annual_Temp","Max_Fall","Min_Fall","Mean_Fall","Precip_Fall","SPI_Year","SPI_Summer","SPI_Summer_Prior","Leaves","Colored_Leaves","Leaf_Area_Removed","Other_Pathogen_Damage"
15023256,"NY","S. L. Glowenke","Acer","rubrum","Pennsylvania","Lackawanna",41.4017,-75.6407,321,1946,5,29,149,910.67,10.00833333,23.6,0.4,11.06666667,360.12,-0.562866089,0.140959032,2.530780294,1,0,1,0
15015258,"NY","Collector unknown","Acer","rubrum","Pennsylvania","Union",40.9777,-77.0484,186,1961,9,NA,258,977.9,9.833333333,27.7,0.8,12.96666667,159.33,-0.459709895,0.480101427,-0.247709229,1,1,1,0
3277370,"DBG:KHD","James Montgomery","Acer","saccharum","Pennsylvania","Union",40.9777,-77.0484,186,1958,4,23,113,1089.68,9.116666667,25.2,0.1,11.26666667,230.37,0.517690546,1.122652995,-1.622215993,0,0,0,0
9996534,"ALA","William H. Clark","Acer","saccharum","Pennsylvania","Union",40.9777,-77.0484,186,1950,3,30,89,1202.65,9.6,22.1,-1.1,11.33333333,179.19,1.505496306,0.262957186,-0.557365502,0,0,0,0
15069231,"NY","Collector unknown","Acer","saccharum","Pennsylvania","Union",40.9777,-77.0484,186,1961,9,NA,258,977.9,9.833333333,27.7,0.8,12.96666667,159.33,-0.459709895,0.480101427,-0.247709229,1,0,0,0
5743594,"LSU:Vascular Plants","Clair A. Brown","Acer","saccharum","Pennsylvania","McKean",41.8025,-78.5774,633,1944,9,7,251,1080.38,7.075,20.2,-0.8,8.4,265.13,-0.214386702,-0.638960996,0.148688188,1,1,0,0
5743593,"LSU:Vascular Plants","Clair A. Brown","Acer","saccharum","Pennsylvania","McKean",41.8025,-78.5774,633,1944,9,7,251,1080.38,7.075,20.2,-0.8,8.4,265.13,-0.214386702,-0.638960996,0.148688188,1,1,0,0
5743592,"LSU:Vascular Plants","Clair A. Brown","Acer","saccharum","Pennsylvania","McKean",41.8025,-78.5774,633,1944,9,7,251,1080.38,7.075,20.2,-0.8,8.4,265.13,-0.214386702,-0.638960996,0.148688188,1,1,0,0
5743998,"LSU:Vascular Plants","Clair A. Brown","Acer","saccharum","Pennsylvania","McKean",41.8025,-78.5774,633,1944,9,7,251,1080.38,7.075,20.2,-0.8,8.4,265.13,-0.214386702,-0.638960996,0.148688188,1,1,0,0
15268997,"NY","J. M. Fogg Jr.","Acer","rubrum","Pennsylvania","Mifflin",40.6034,-77.6476,287,1940,6,11,163,1043.37,9.408333333,NA,NA,NA,0,0.311625734,-0.194445484,-4.529080294,1,0,1,0
14419566,"DOV",NA,"Acer","saccharum","Pennsylvania","Monroe",41.033,-75.292,309,1943,7,26,207,1066.44,8.633333333,23.4,-2.1,10.3,421.96,-0.911361487,-0.867336116,1.377963122,1,0,0,1
3277360,"DBG:KHD","James Montgomery","Acer","rubrum","Pennsylvania","Northumberland",40.8903,-76.6908,199,1957,9,25,268,899.61,10.30833333,25.2,0.1,11.26666667,236.12,-1.116387331,-1.7623608,1.458937182,1,0,0,1
5743952,"LSU:Vascular Plants","R. L. Schaeffer","Acer","rubrum","Pennsylvania","Montgomery",40.2123,-75.3632,68,1939,4,11,101,1068.07,11.8,23.6,0.5,12.56666667,339.02,-0.216758451,0.191676064,1.98351148,0,0,0,0
12523527,"MUHW",NA,"Acer","saccharum","Pennsylvania","Northampton",40.7524,-75.3992,213,1940,8,12,225,1215.71,8.866666667,NA,NA,NA,0,0.494923127,-0.220708968,-3.705622337,1,0,1,0
15709256,"FLAS",NA,"Acer","rubrum","Pennsylvania","Northumberland",40.8903,-76.6908,199,1948,4,1,92,1158.15,9.783333333,24.5,-0.8,12.03333333,212.07,1.03033893,-0.482067924,1.157691799,0,0,0,0
14722113,"NY","C. C. Stewart","Acer","rubrum","Pennsylvania","Philadelphia",40.0048,-75.1385,22,1901,4,28,118,1282.75,12.00833333,26.8,5.7,16.13333333,252.31,1.251904796,0.930760754,-0.376004909,0,0,0,0
14772025,"NY","C. C. Stewart","Acer","rubrum","Pennsylvania","Philadelphia",40.0048,-75.1385,22,1901,4,27,117,1282.75,12.00833333,26.8,5.7,16.13333333,252.31,1.251904796,0.930760754,-0.376004909,0,0,0,0
13339756,"IND",NA,"Acer","rubrum","Pennsylvania","Philadelphia",40.0048,-75.1385,22,1926,4,25,115,1123.87,11.55,27.1,2.3,13.16666667,275.93,0.085391586,0.661478345,-0.687646349,0,0,0,0
14698851,"NY","C. C. Stewart","Acer","rubrum","Pennsylvania","Philadelphia",40.0048,-75.1385,22,1902,3,28,87,1395.44,12.525,25.4,1.2,13.2,216.5,2.079286301,0.282542386,0.930760754,0,0,0,0
15060283,"NY","J. M. Fogg Jr.","Acer","saccharum","Pennsylvania","Pike",41.3416,-75.0513,425,1949,9,2,245,974.31,8.625,20.3,-3.1,8.766666667,192.08,-0.998189831,-0.948308688,0.374975474,1,0,1,0
15207828,"NY","C. C. Stewart","Acer","rubrum","Pennsylvania","Schuylkill",40.7235,-76.1529,245,1901,5,14,134,1261.9,9.341666667,26.2,1.6,13.36666667,187.76,0.530449588,0.14863296,-0.324140302,0,0,0,0
14877044,"NY","H. N. Moldenke","Acer","saccharum","Pennsylvania","Snyder",40.7631,-77.1066,269,1926,5,28,148,1185.48,8.733333333,26.5,-1.5,10.16666667,304.71,0.553402853,0.033301382,0.009037605,1,0,0,0
6334005,"DEK","Douglas E. Wade","Acer","rubrum","Pennsylvania","Snyder",40.7631,-77.1066,269,1940,4,28,119,1217.05,8.725,25.4,-1.8,11,207.85,0.779782935,-0.035315536,-0.99386518,0,0,0,0
14961592,"NY","H. N. Moldenke","Acer","rubrum","Pennsylvania","Snyder",40.7631,-77.1066,269,1927,9,28,271,1275.46,9.741666667,25.2,1.8,12.16666667,416.12,1.198625525,0.033040481,0.033301382,1,1,1,0
15279716,"NY","H. N. Moldenke","Acer","rubrum","Pennsylvania","Snyder",40.7631,-77.1066,269,1926,4,1,91,1185.48,8.733333333,26.5,-1.5,10.16666667,304.71,0.553402853,0.033301382,0.009037605,1,0,1,0
14917745,"NY","H. N. Moldenke","Acer","rubrum","Pennsylvania","Snyder",40.7631,-77.1066,269,1925,4,1,91,1055.12,9.683333333,NA,NA,NA,0,-0.381374069,0.009037605,-4.137459264,0,0,0,0
6334003,"DEK","Douglas E. Wade","Acer","rubrum","Pennsylvania","Snyder",40.7631,-77.1066,269,1940,5,12,133,1217.05,8.725,25.4,-1.8,11,207.85,0.779782935,-0.035315536,-0.99386518,1,0,0,0
14871749,"NY","N. L. Britton","Acer","rubrum","Pennsylvania","Bucks",40.3311,-75.1338,115,1899,5,30,150,1126.23,10.71666667,26.4,0.4,12.86666667,351.11,0.052609547,-0.321937502,-0.445433913,1,0,0,0
3277361,"DBG:KHD","James Montgomery","Acer","rubrum","Pennsylvania","Union",40.9777,-77.0484,186,1957,5,10,130,903.33,10.49166667,21.8,0.1,10.8,283.39,-1.111747388,-1.622215993,1.373841663,1,0,0,0
15709258,"FLAS",NA,"Acer","rubrum","Pennsylvania","Union",40.9777,-77.0484,186,1949,5,5,125,944.27,11.2,25.6,2.4,12,282.55,-0.753769448,-0.557365502,-0.623530107,1,1,0,0
9988174,"ALA","William Clark","Acer","saccharum","Pennsylvania","Union",40.9777,-77.0484,186,1950,5,4,124,1202.65,9.6,22.1,-1.1,11.33333333,179.19,1.505496306,0.262957186,-0.557365502,0,0,0,0
3277369,"DBG:KHD","James Montgomery","Acer","saccharum","Pennsylvania","Union",40.9777,-77.0484,186,1957,10,2,275,903.33,10.49166667,25.2,0.1,11.26666667,230.37,-1.111747388,-1.622215993,1.373841663,1,1,1,1
9986777,"ALA","David O. Karraker","Acer","saccharum","Pennsylvania","Union",40.9777,-77.0484,186,1950,4,11,101,1202.65,9.6,22.1,-1.1,11.33333333,179.19,1.505496306,0.262957186,-0.557365502,0,0,0,0
15191550,"NY","L. K. Henry","Acer","saccharum","Pennsylvania","Washington",40.2155,-80.2389,331,1940,5,21,142,1128.44,9.725,NA,NA,NA,0,1.270194458,1.071550958,-4.413850387,1,0,1,0
5743958,"LSU:Vascular Plants","E. K. Shirer","Acer","rubrum","Pennsylvania","Westmoreland",40.3607,-79.3848,358,1960,6,26,178,976.98,9.358333333,27,-1.9,11.7,256.84,-0.755198888,-0.653788256,-0.460672259,1,0,1,0
15189638,"NY","E. J. Palmer","Acer","rubrum","Rhode Island","Providence",41.8677,-71.5657,117,1937,7,17,198,1270.38,10.21666667,21.8,-1.2,10.63333333,259.69,0.706392972,0.585974403,-0.268297914,1,0,1,1
13703390,"TENN",NA,"Acer","saccharum","Tennessee","Anderson",36.1062,-84.2281,342,1961,6,15,166,1454.55,13.55,27.3,0.6,15.2,307.21,0.799627043,0.496702787,0.48759972,1,0,1,0
13703040,"TENN",NA,"Acer","rubrum","Tennessee","Anderson",36.1062,-84.2281,342,1958,5,7,127,1008,13.14166667,27.5,2.5,14.56666667,598.32,-2.015305608,-0.9670704,-1.23902453,1,0,0,0
13703039,"TENN",NA,"Acer","rubrum","Tennessee","Anderson",36.1062,-84.2281,342,1939,4,15,105,1192.53,14.91666667,27.3,1.9,15.43333333,224.31,-0.852077477,-0.583262334,0.647244759,0,0,0,0
13703038,"TENN",NA,"Acer","rubrum","Tennessee","Anderson",36.1062,-84.2281,342,1937,4,11,101,1408.74,14.29166667,30.3,1,15.7,205.52,0.510852965,0.08490279,-1.039553572,0,0,0,0
13703036,"TENN",NA,"Acer","rubrum","Tennessee","Anderson",36.1062,-84.2281,342,1937,3,17,76,1408.74,14.29166667,30.3,1,15.7,205.52,0.510852965,0.08490279,-1.039553572,0,0,0,0
12435026,"UCAC","A. Morrison Fowler","Acer","rubrum","Tennessee","Anderson",36.1062,-84.2281,342,1937,4,11,101,1408.74,14.29166667,30.3,1,15.7,205.52,0.510852965,0.08490279,-1.039553572,0,0,0,0
13703350,"TENN",NA,"Acer","saccharum","Tennessee","Anderson",36.1062,-84.2281,342,1947,5,12,132,1146.59,13.975,27.4,4.9,15.93333333,298.29,-1.141671041,-0.437044319,-0.654607623,1,0,1,1
13703389,"TENN",NA,"Acer","saccharum","Tennessee","Anderson",36.1062,-84.2281,342,1937,4,26,116,1408.74,14.29166667,30.3,1,15.7,205.52,0.510852965,0.08490279,-1.039553572,0,0,0,0
13703037,"TENN",NA,"Acer","rubrum","Tennessee","Anderson",36.1062,-84.2281,342,1937,3,17,76,1408.74,14.29166667,30.3,1,15.7,205.52,0.510852965,0.08490279,-1.039553572,0,0,0,0
13703392,"TENN",NA,"Acer","saccharum","Tennessee","Benton",36.0868,-88.0829,147,1952,6,30,182,990.74,15.625,27.9,-0.2,14.46666667,409.83,-1.1837386,-1.64157289,1.231004277,1,0,1,1
13703178,"TENN",NA,"Acer","rubrum","Tennessee","Benton",36.0868,-88.0829,147,1952,7,3,185,990.74,15.625,27.9,-0.2,14.46666667,409.83,-1.1837386,-1.64157289,1.231004277,1,0,1,0
13703041,"TENN",NA,"Acer","rubrum","Tennessee","Benton",36.0868,-88.0829,147,1947,8,10,222,1072.54,14.825,28.8,5.3,16.63333333,260.38,-0.780661487,-0.976140788,-0.461983499,1,0,1,0
13703393,"TENN",NA,"Acer","saccharum","Tennessee","Bledsoe",35.5632,-85.2671,444,1947,6,28,179,1160.98,13.21666667,26,5.3,15.1,340.08,-1.259556118,-0.99908534,-0.598692607,1,0,0,1
13703045,"TENN",NA,"Acer","rubrum","Tennessee","Blount",35.6773,-83.9095,483,1964,3,25,85,1638.87,13.11666667,26.5,1.4,14.3,191.2,1.174334702,-0.075021124,0.101444245,0,0,0,0
13703192,"TENN",NA,"Acer","rubrum","Tennessee","Blount",35.6773,-83.9095,483,1965,9,21,264,1251.67,13.55833333,27.4,2.6,14.46666667,229.15,-1.07252207,-0.907029327,-0.075021124,1,0,1,1
9742686,"CONV","H M  Jennison","Acer","rubrum","Tennessee","Blount",35.6773,-83.9095,483,1936,10,2,276,1583.85,14.58333333,29.4,1.1,15.33333333,259.14,0.855062854,-0.940541741,-0.818496531,1,1,1,0
13703046,"TENN",NA,"Acer","rubrum","Tennessee","Blount",35.6773,-83.9095,483,1964,6,19,171,1638.87,13.11666667,26.5,1.4,14.3,191.2,1.174334702,-0.075021124,0.101444245,1,0,0,1
13703042,"TENN",NA,"Acer","rubrum","Tennessee","Blount",35.6773,-83.9095,483,1934,6,14,165,1474.8,14.425,30,1.3,15.33333333,125.81,0.222263962,0.976968568,-0.085825126,1,1,1,1
13703048,"TENN",NA,"Acer","rubrum","Tennessee","Blount",35.6773,-83.9095,483,1934,3,31,90,1474.8,14.425,30,1.3,15.33333333,125.81,0.222263962,0.976968568,-0.085825126,0,0,0,0
13703047,"TENN",NA,"Acer","rubrum","Tennessee","Blount",35.6773,-83.9095,483,1964,8,12,225,1638.87,13.11666667,26.5,1.4,14.3,191.2,1.174334702,-0.075021124,0.101444245,1,0,1,1
13703051,"TENN",NA,"Acer","rubrum","Tennessee","Blount",35.6773,-83.9095,483,1934,4,22,112,1474.8,14.425,30,1.3,15.33333333,125.81,0.222263962,0.976968568,-0.085825126,1,0,0,0
9742677,"CONV","H M  Jennison","Acer","rubrum","Tennessee","Blount",35.6773,-83.9095,483,1936,3,10,70,1583.85,14.58333333,29,4.5,15.76666667,238.04,0.855062854,-0.940541741,-0.818496531,0,0,0,0
13703395,"TENN",NA,"Acer","saccharum","Tennessee","Blount",35.6773,-83.9095,483,1930,8,28,240,1060.59,14.08333333,26.1,4.9,14.26666667,482.07,-2.181327318,-2.190004583,-0.625725122,1,1,1,1
13703050,"TENN",NA,"Acer","rubrum","Tennessee","Blount",35.6773,-83.9095,483,1934,3,31,90,1474.8,14.425,30,1.3,15.33333333,125.81,0.222263962,0.976968568,-0.085825126,0,0,0,0
13703193,"TENN",NA,"Acer","rubrum","Tennessee","Blount",35.6773,-83.9095,483,1961,10,8,281,1614.8,13.075,28.3,4.3,14.8,200.43,1.034660522,0.39565323,-0.042609117,1,0,1,1
9742693,"CONV","H M  Jennison","Acer","rubrum","Tennessee","Blount",35.6773,-83.9095,483,1938,8,20,232,1537.13,14.69166667,26.9,0.4,13.1,221.46,0.583954516,1.009980797,0.026716563,1,0,1,1
13703043,"TENN",NA,"Acer","rubrum","Tennessee","Blount",35.6773,-83.9095,483,1934,6,14,165,1474.8,14.425,30,1.3,15.33333333,125.81,0.222263962,0.976968568,-0.085825126,1,0,1,1
13339674,"IND",NA,"Acer","rubrum","Tennessee","Blount",35.6773,-83.9095,483,1933,7,8,189,1231.44,15.00833333,27.4,0.8,13.93333333,356.42,-1.189913373,-0.085825126,-0.344921103,1,0,1,1
13703351,"TENN",NA,"Acer","saccharum","Tennessee","Blount",35.6773,-83.9095,483,1930,8,28,240,1060.59,14.08333333,26.1,4.9,14.26666667,482.07,-2.181327318,-2.190004583,-0.625725122,1,0,1,1
13703049,"TENN",NA,"Acer","rubrum","Tennessee","Blount",35.6773,-83.9095,483,1934,3,31,90,1474.8,14.425,30,1.3,15.33333333,125.81,0.222263962,0.976968568,-0.085825126,0,0,0,0
13703044,"TENN",NA,"Acer","rubrum","Tennessee","Blount",35.6773,-83.9095,483,1961,4,29,119,1614.8,13.075,27.5,0.8,14.83333333,301.38,1.034660522,0.39565323,-0.042609117,0,0,0,0
9742688,"CONV","H M Jennison","Acer","rubrum","Tennessee","Blount",35.6773,-83.9095,483,1936,3,10,70,1583.85,14.58333333,29,4.5,15.76666667,238.04,0.855062854,-0.940541741,-0.818496531,0,0,0,0
9742678,"CONV","Willis King","Acer","rubrum","Tennessee","Blount",35.6773,-83.9095,483,1938,8,20,232,1537.13,14.69166667,26.9,0.4,13.1,221.46,0.583954516,1.009980797,0.026716563,1,0,1,1
7900021,"MUHW",NA,"Acer","rubrum","Tennessee","Blount",35.6773,-83.9095,483,1934,4,22,112,1474.8,14.425,30,1.3,15.33333333,125.81,0.222263962,0.976968568,-0.085825126,0,0,0,0
13703052,"TENN",NA,"Acer","rubrum","Tennessee","Blount",35.6773,-83.9095,483,1934,4,22,112,1474.8,14.425,30,1.3,15.33333333,125.81,0.222263962,0.976968568,-0.085825126,0,0,0,0
13703396,"TENN",NA,"Acer","saccharum","Tennessee","Bradley",35.1731,-84.8524,286,1980,5,3,124,1271.62,14.44166667,26.1,2.9,15.1,408.85,-0.402649578,-1.944625572,1.064191092,1,0,0,0
13703054,"TENN",NA,"Acer","rubrum","Tennessee","Campbell",36.3853,-84.1333,374,1956,9,13,257,1448.37,14.1,25.8,0.3,14,191.03,0.774314337,-0.473369394,-1.166787043,1,0,1,1
13703053,"TENN",NA,"Acer","rubrum","Tennessee","Campbell",36.3853,-84.1333,374,1934,7,11,192,1309.65,14.13333333,29.8,0.3,14.8,135.1,-0.176616928,0.708967322,-0.176136033,1,0,1,1
13703055,"TENN",NA,"Acer","rubrum","Tennessee","Carroll",35.9663,-88.4557,150,1972,9,4,248,1676.05,14.63333333,29.6,2.5,15.3,489.28,2.100597164,1.638348796,1.860891356,1,0,1,1
13703056,"TENN",NA,"Acer","rubrum","Tennessee","Carroll",35.9663,-88.4557,150,1970,6,1,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1
13703057,"TENN",NA,"Acer","rubrum","Tennessee","Carter",36.3073,-82.1558,675,1955,6,17,168,1061.58,12.14166667,29,-1.7,12.86666667,180.53,-0.426513947,-1.295210758,-1.262580153,1,0,1,1
13703402,"TENN",NA,"Acer","saccharum","Tennessee","Carter",36.3073,-82.1558,675,1946,8,28,240,972.88,13.15,27.2,1,13.73333333,256.16,-1.133847591,-1.230201522,0.106015449,1,0,1,1
13703403,"TENN",NA,"Acer","saccharum","Tennessee","Carter",36.3073,-82.1558,675,1946,8,28,240,972.88,13.15,27.2,1,13.73333333,256.16,-1.133847591,-1.230201522,0.106015449,1,0,1,1
13703407,"TENN",NA,"Acer","saccharum","Tennessee","Carter",36.3073,-82.1558,675,1956,5,10,131,1162.78,12.24166667,27,-2.6,12.73333333,167.57,0.380500312,-0.656961165,-1.295210758,1,0,1,0
13703400,"TENN",NA,"Acer","saccharum","Tennessee","Carter",36.3073,-82.1558,675,1955,6,12,163,1061.58,12.14166667,29,-1.7,12.86666667,180.53,-0.426513947,-1.295210758,-1.262580153,1,0,0,0
15414025,"APSC","R.E. Shanks","Acer","saccharum","Tennessee","Cheatham",36.2485,-87.0841,170,1941,10,19,292,844.25,15.33333333,31.7,1.1,17.03333333,162.04,-2.278922172,1.277509038,-1.084560786,1,0,0,1
13703194,"TENN",NA,"Acer","rubrum","Tennessee","Chester",35.4232,-88.6014,143,1951,5,29,149,1517.52,15.43333333,25.5,0.1,15.23333333,300.76,1.15370761,0.295350272,2.095847594,1,0,0,1
13703359,"TENN",NA,"Acer","saccharum","Tennessee","Claiborne",36.4668,-83.6559,443,1962,10,14,287,1400.83,13.34166667,26.2,1.2,13.96666667,310.4,1.031656048,-0.331312362,-0.389322099,1,1,1,1
13703060,"TENN",NA,"Acer","rubrum","Tennessee","Claiborne",36.4668,-83.6559,443,1962,9,30,273,1400.83,13.34166667,26.2,1.2,13.96666667,310.4,1.031656048,-0.331312362,-0.389322099,1,0,1,0
13703358,"TENN",NA,"Acer","saccharum","Tennessee","Claiborne",36.4668,-83.6559,443,1962,6,10,161,1400.83,13.34166667,28.6,3.2,14.6,187.08,1.031656048,-0.331312362,-0.389322099,1,0,0,0
13703409,"TENN",NA,"Acer","saccharum","Tennessee","Claiborne",36.4668,-83.6559,443,1960,5,3,124,1160.65,12.63333333,28.2,-0.6,14.3,311.7,-0.724676414,0.845935493,-1.224778915,1,0,0,1
13703356,"TENN",NA,"Acer","saccharum","Tennessee","Claiborne",36.4668,-83.6559,443,1960,5,3,124,1160.65,12.63333333,28.2,-0.6,14.3,311.7,-0.724676414,0.845935493,-1.224778915,1,0,0,0
13703059,"TENN",NA,"Acer","rubrum","Tennessee","Claiborne",36.4668,-83.6559,443,1962,9,30,273,1400.83,13.34166667,26.2,1.2,13.96666667,310.4,1.031656048,-0.331312362,-0.389322099,1,0,1,0
13703357,"TENN",NA,"Acer","saccharum","Tennessee","Claiborne",36.4668,-83.6559,443,1960,5,3,124,1160.65,12.63333333,28.2,-0.6,14.3,311.7,-0.724676414,0.845935493,-1.224778915,1,0,1,0
13703410,"TENN",NA,"Acer","saccharum","Tennessee","Coffee",35.4971,-86.0606,333,1948,7,15,197,1573.5,14.89166667,29.7,2.8,16.36666667,206.77,1.499299634,-1.014217057,-0.680931416,1,0,1,1
13703063,"TENN",NA,"Acer","rubrum","Tennessee","Coffee",35.4971,-86.0606,333,1949,4,11,101,1501.25,15.575,27.6,5.4,15.3,400.06,1.034860863,0.973094857,-1.014217057,0,0,0,0
13703061,"TENN",NA,"Acer","rubrum","Tennessee","Coffee",35.4971,-86.0606,333,1960,6,15,167,1170.92,13.63333333,28,1.2,15.5,286.59,-1.088572483,-0.259918414,0.628582202,1,1,0,1
13703062,"TENN",NA,"Acer","rubrum","Tennessee","Coffee",35.4971,-86.0606,333,1957,6,29,180,1606.7,15.38333333,27.5,1.9,15.26666667,162.92,1.712716481,-1.916555621,-0.158875294,1,1,1,1
13703180,"TENN",NA,"Acer","rubrum","Tennessee","Crockett",35.8359,-89.1825,110,1948,7,3,185,1438.11,15.61666667,30,3.8,17.13333333,334.23,0.931667921,-0.43120247,-1.13341731,1,1,0,0
13703179,"TENN","A J Sharp","Acer","rubrum","Tennessee","Crockett",35.8359,-89.1825,110,1948,7,3,185,1438.11,15.61666667,30,3.8,17.13333333,334.23,0.931667921,-0.43120247,-1.13341731,1,0,0,0
13703182,"TENN",NA,"Acer","rubrum","Tennessee","Cumberland",35.9474,-84.9777,543,1962,10,13,286,1595.73,12.475,25,0.5,13.06666667,390.62,1.456148665,-0.61253341,0.657018242,1,1,1,0
13703069,"TENN",NA,"Acer","rubrum","Tennessee","Cumberland",35.9474,-84.9777,543,1942,5,2,122,1498.52,13.11666667,29.5,1.3,15.86666667,191.48,0.84639915,2.040868466,1.74562664,1,0,0,0
13703065,"TENN",NA,"Acer","rubrum","Tennessee","Cumberland",35.9474,-84.9777,543,1934,8,16,228,1275.74,13.60833333,29.4,1,14.73333333,163.67,-0.550987919,0.672116505,0.163611705,1,0,1,1
13703068,"TENN",NA,"Acer","rubrum","Tennessee","Cumberland",35.9474,-84.9777,543,1956,6,27,179,1519.63,13.2,29,-1.9,13.03333333,255.1,0.978811579,-0.415430296,-0.636242402,1,0,1,1
13703067,"TENN",NA,"Acer","rubrum","Tennessee","Cumberland",35.9474,-84.9777,543,1962,10,13,286,1595.73,12.475,25,0.5,13.06666667,390.62,1.456148665,-0.61253341,0.657018242,1,1,0,0
13703412,"TENN",NA,"Acer","saccharum","Tennessee","Cumberland",35.9474,-84.9777,543,1979,8,9,221,1728.16,12.25,27.5,4.8,15.03333333,193.53,2.286815554,1.341040357,0.752915807,1,0,1,1
13703181,"TENN",NA,"Acer","rubrum","Tennessee","Cumberland",35.9474,-84.9777,543,1962,3,26,85,1595.73,12.475,26.8,3.2,13.7,197.51,1.456148665,-0.61253341,0.657018242,0,0,0,0
13703066,"TENN",NA,"Acer","rubrum","Tennessee","Cumberland",35.9474,-84.9777,543,1962,10,13,286,1595.73,12.475,25,0.5,13.06666667,390.62,1.456148665,-0.61253341,0.657018242,1,1,1,1
13703064,"TENN",NA,"Acer","rubrum","Tennessee","Cumberland",35.9474,-84.9777,543,1979,8,9,221,1728.16,12.25,27.5,4.8,15.03333333,193.53,2.286815554,1.341040357,0.752915807,1,0,1,1
13703363,"TENN",NA,"Acer","saccharum","Tennessee","Davidson",36.1844,-86.7808,139,1941,5,17,137,878.39,15.975,29.6,2,15.7,192.83,-2.215768275,1.509196129,-0.894639864,1,0,1,0
13703070,"TENN",NA,"Acer","rubrum","Tennessee","Davidson",36.1844,-86.7808,139,1937,6,19,170,1452.17,15.18333333,31.6,0.7,16.03333333,247.91,1.497574833,-0.371028059,-1.058810784,1,0,1,0
15709259,"FLAS","Kurt E Blum","Acer","rubrum","Tennessee","Davidson",36.1844,-86.7808,139,1969,3,27,86,1186.46,14.56666667,28.5,3.2,15.3,295.91,-0.222025706,-0.111691394,-1.348312187,0,0,0,0
7899795,"MUHW",NA,"Acer","saccharum","Tennessee","Davidson",36.1844,-86.7808,139,1941,5,17,137,878.39,15.975,29.6,2,15.7,192.83,-2.215768275,1.509196129,-0.894639864,1,0,0,0
13703418,"TENN",NA,"Acer","saccharum","Tennessee","Decatur",35.6152,-88.1124,141,1949,10,14,287,1473.56,15.85,27.1,0.7,15.5,207.68,0.965531131,1.558848265,-0.688625695,1,0,1,1
13703419,"TENN",NA,"Acer","saccharum","Tennessee","Dekalb",35.977,-85.8391,327,1949,10,21,294,1456.07,15.15833333,25.8,1.2,14.83333333,212.29,0.839780915,1.520203257,-0.884787883,1,1,1,1
13703422,"TENN",NA,"Acer","saccharum","Tennessee","Dyer",36.0492,-89.4236,91,1947,8,16,228,1076.26,15.45,28.3,6.9,17.1,292.14,-0.714423359,-1.147021426,-0.480758992,1,0,1,1
13703183,"TENN",NA,"Acer","rubrum","Tennessee","Fayette",35.2022,-89.4141,126,1957,10,23,296,1774.59,16.19166667,26.9,4.9,15.4,507.95,2.471076806,0.806551537,-0.730208094,1,1,1,1
13703074,"TENN",NA,"Acer","rubrum","Tennessee","Fayette",35.2022,-89.4141,126,1957,10,9,282,1774.59,16.19166667,26.9,4.9,15.4,507.95,2.471076806,0.806551537,-0.730208094,1,0,1,1
14709960,"NY","Collector unknown","Acer","saccharum","Tennessee","Fayette",35.2022,-89.4141,126,1957,4,27,117,1774.59,16.19166667,30.6,2.9,16.46666667,118.79,2.471076806,0.806551537,-0.730208094,1,0,1,1
13703075,"TENN",NA,"Acer","rubrum","Tennessee","Fentress",36.3575,-84.9266,500,1935,4,14,104,1351.61,13.18333333,26.2,3.4,14.7,264.41,-0.084124626,-0.3495533,0.608031513,1,0,0,0
13703426,"TENN",NA,"Acer","saccharum","Tennessee","Fentress",36.3575,-84.9266,500,1956,8,1,214,1548.13,13.26666667,28.9,-0.9,13.46666667,248.09,1.161843647,0.050499686,-0.498627667,1,0,1,1
13703184,"TENN",NA,"Acer","rubrum","Tennessee","Fentress",36.3575,-84.9266,500,1949,10,6,279,1460.49,13.95833333,24,-0.5,13.4,246.94,0.606192011,0.988859264,-0.109500498,1,1,1,1
13703077,"TENN",NA,"Acer","rubrum","Tennessee","Franklin",35.1755,-86.0823,300,1962,6,5,156,1437.32,14.79166667,28.9,4.6,15.7,212.83,0.751794112,-0.768053861,0.330967385,1,0,0,1
13703369,"TENN",NA,"Acer","saccharum","Tennessee","Franklin",35.1755,-86.0823,300,1941,5,3,123,965.28,15.725,28,2.8,15.13333333,170.17,-2.21480207,0.589342746,0.092899332,1,0,1,1
13703078,"TENN",NA,"Acer","rubrum","Tennessee","Franklin",35.1755,-86.0823,300,1949,4,4,94,1527.99,15.85833333,28,5.6,15.5,402.13,1.321621406,1.05066346,-0.712496134,1,0,0,0
13703429,"TENN",NA,"Acer","saccharum","Tennessee","Gibson",36.0073,-88.9462,99,1948,7,3,185,1430.06,15.30833333,30.2,3.4,16.93333333,341.49,0.875565021,-0.588836689,-1.154529529,1,1,1,1
13703432,"TENN",NA,"Acer","saccharum","Tennessee","Giles",35.2244,-87.0214,226,1954,4,17,107,1194.88,15.98333333,30.7,-0.4,15.66666667,89.41,-0.835601116,-2.140188337,-1.064156662,1,0,0,0
13703433,"TENN",NA,"Acer","saccharum","Tennessee","Grainger",36.2508,-83.5495,381,1936,6,22,174,1278.21,14.85,29.1,5,15.9,218.36,0.969676429,-0.438491173,-0.303621743,1,0,0,0
